Level,RequiredStrength
4392,1053000000000
4393,1053250000000
4394,1053500000000
4395,1053750000000
4396,1054000000000
4397,1054250000000
4398,1054500000000
4399,1054750000000
4400,1055000000000
4401,1055250000000
4402,1055500000000
4403,1055750000000
4404,1056000000000
4405,1056250000000
4406,1056500000000
4407,1056750000000
4408,1057000000000
4409,1057250000000
4410,1057500000000
4411,1057750000000
4412,1058000000000
4413,1058250000000
4414,1058500000000
4415,1058750000000
4416,1059000000000
4417,1059250000000
4418,1059500000000
4419,1059750000000
4420,1060000000000
4421,1060250000000
4422,1060500000000
4423,1060750000000
4424,1061000000000
4425,1061250000000
4426,1061500000000
4427,1061750000000
4428,1062000000000
4429,1062250000000
4430,1062500000000
4431,1062750000000
4432,1063000000000
4433,1063250000000
4434,1063500000000
4435,1063750000000
4436,1064000000000
4437,1064250000000
4438,1064500000000
4439,1064750000000
4440,1065000000000
4441,1065250000000
4442,1065500000000
4443,1065750000000
4444,1066000000000
4445,1066250000000
4446,1066500000000
4447,1066750000000
4448,1067000000000
4449,1067250000000
4450,1067500000000
4451,1067750000000
4452,1068000000000
4453,1068250000000
4454,1068500000000
4455,1068750000000
4456,1069000000000
4457,1069250000000
4458,1069500000000
4459,1069750000000
4460,1070000000000
4461,1070250000000
4462,1070500000000
4463,1070750000000
4464,1071000000000
4465,1071250000000
4466,1071500000000
4467,1071750000000
4468,1072000000000
4469,1072250000000
4470,1072500000000
4471,1072750000000
4472,1073000000000
4473,1073250000000
4474,1073500000000
4475,1073750000000
4476,1074000000000
4477,1074250000000
4478,1074500000000
4479,1074750000000
4480,1075000000000
4481,1075250000000
4482,1075500000000
4483,1075750000000
4484,1076000000000
4485,1076250000000
4486,1076500000000
4487,1076750000000
4488,1077000000000
4489,1077250000000
4490,1077500000000
4491,1077750000000
4492,1078000000000
4493,1078250000000
4494,1078500000000
4495,1078750000000
4496,1079000000000
4497,1079250000000
4498,1079500000000
4499,1079750000000
4500,1080000000000
4501,1080250000000
4502,1080500000000
4503,1080750000000
4504,1081000000000
4505,1081250000000
4506,1081500000000
4507,1081750000000
4508,1082000000000
4509,1082250000000
4510,1082500000000
4511,1082750000000
4512,1083000000000
4513,1083250000000
4514,1083500000000
4515,1083750000000
4516,1084000000000
4517,1084250000000
4518,1084500000000
4519,1084750000000
4520,1085000000000
4521,1085250000000
4522,1085500000000
4523,1085750000000
4524,1086000000000
4525,1086250000000
4526,1086500000000
4527,1086750000000
4528,1087000000000
4529,1087250000000
4530,1087500000000
4531,1087750000000
4532,1088000000000
4533,1088250000000
4534,1088500000000
4535,1088750000000
4536,1089000000000
4537,1089250000000
4538,1089500000000
4539,1089750000000
4540,1090000000000
4541,1090250000000
4542,1090500000000
4543,1090750000000
4544,1091000000000
4545,1091250000000
4546,1091500000000
4547,1091750000000
4548,1092000000000
4549,1092250000000
4550,1092500000000
4551,1092750000000
4552,1093000000000
4553,1093250000000
4554,1093500000000
4555,1093750000000
4556,1094000000000
4557,1094250000000
4558,1094500000000
4559,1094750000000
4560,1095000000000
4561,1095250000000
4562,1095500000000
4563,1095750000000
4564,1096000000000
4565,1096250000000
4566,1096500000000
4567,1096750000000
4568,1097000000000
4569,1097250000000
4570,1097500000000
4571,1097750000000
4572,1098000000000
4573,1098250000000
4574,1098500000000
4575,1098750000000
4576,1099000000000
4577,1099250000000
4578,1099500000000
4579,1099750000000
4580,1100000000000
4581,1100250000000
4582,1100500000000
4583,1100750000000
4584,1101000000000
4585,1101250000000
4586,1101500000000
4587,1101750000000
4588,1102000000000
4589,1102250000000
4590,1102500000000
4591,1102750000000
4592,1103000000000
4593,1103250000000
4594,1103500000000
4595,1103750000000
4596,1104000000000
4597,1104250000000
4598,1104500000000
4599,1104750000000
4600,1105000000000
4601,1105250000000
4602,1105500000000
4603,1105750000000
4604,1106000000000
4605,1106250000000
4606,1106500000000
4607,1106750000000
4608,1107000000000
4609,1107250000000
4610,1107500000000
4611,1107750000000
4612,1108000000000
4613,1108250000000
4614,1108500000000
4615,1108750000000
4616,1109000000000
4617,1109250000000
4618,1109500000000
4619,1109750000000
4620,1110000000000
4621,1110250000000
4622,1110500000000
4623,1110750000000
4624,1111000000000
4625,1111250000000
4626,1111500000000
4627,1111750000000
4628,1112000000000
4629,1112250000000
4630,1112500000000
4631,1112750000000
4632,1113000000000
4633,1113250000000
4634,1113500000000
4635,1113750000000
4636,1114000000000
4637,1114250000000
4638,1114500000000
4639,1114750000000
4640,1115000000000
4641,1115250000000
4642,1115500000000
4643,1115750000000
4644,1116000000000
4645,1116250000000
4646,1116500000000
4647,1116750000000
4648,1117000000000
4649,1117250000000
4650,1117500000000
4651,1117750000000
4652,1118000000000
4653,1118250000000
4654,1118500000000
4655,1118750000000
4656,1119000000000
4657,1119250000000
4658,1119500000000
4659,1119750000000
4660,1120000000000
4661,1120250000000
4662,1120500000000
4663,1120750000000
4664,1121000000000
4665,1121250000000
4666,1121500000000
4667,1121750000000
4668,1122000000000
4669,1122250000000
4670,1122500000000
4671,1122750000000
4672,1123000000000
4673,1123250000000
4674,1123500000000
4675,1123750000000
4676,1124000000000
4677,1124250000000
4678,1124500000000
4679,1124750000000
4680,1125000000000
4681,1125250000000
4682,1125500000000
4683,1125750000000
4684,1126000000000
4685,1126250000000
4686,1126500000000
4687,1126750000000
4688,1127000000000
4689,1127250000000
4690,1127500000000
4691,1127750000000
4692,1128000000000
4693,1128250000000
4694,1128500000000
4695,1128750000000
4696,1129000000000
4697,1129250000000
4698,1129500000000
4699,1129750000000
4700,1130000000000
4701,1130250000000
4702,1130500000000
4703,1130750000000
4704,1131000000000
4705,1131250000000
4706,1131500000000
4707,1131750000000
4708,1132000000000
4709,1132250000000
4710,1132500000000
4711,1132750000000
4712,1133000000000
4713,1133250000000
4714,1133500000000
4715,1133750000000
4716,1134000000000
4717,1134250000000
4718,1134500000000
4719,1134750000000
4720,1135000000000
4721,1135250000000
4722,1135500000000
4723,1135750000000
4724,1136000000000
4725,1136250000000
4726,1136500000000
4727,1136750000000
4728,1137000000000
4729,1137250000000
4730,1137500000000
4731,1137750000000
4732,1138000000000
4733,1138250000000
4734,1138500000000
4735,1138750000000
4736,1139000000000
4737,1139250000000
4738,1139500000000
4739,1139750000000
4740,1140000000000
4741,1140250000000
4742,1140500000000
4743,1140750000000
4744,1141000000000
4745,1141250000000
4746,1141500000000
4747,1141750000000
4748,1142000000000
4749,1142250000000
4750,1142500000000
4751,1142750000000
4752,1143000000000
4753,1143250000000
4754,1143500000000
4755,1143750000000
4756,1144000000000
4757,1144250000000
4758,1144500000000
4759,1144750000000
4760,1145000000000
4761,1145250000000
4762,1145500000000
4763,1145750000000
4764,1146000000000
4765,1146250000000
4766,1146500000000
4767,1146750000000
4768,1147000000000
4769,1147250000000
4770,1147500000000
4771,1147750000000
4772,1148000000000
4773,1148250000000
4774,1148500000000
4775,1148750000000
4776,1149000000000
4777,1149250000000
4778,1149500000000
4779,1149750000000
4780,1150000000000
4781,1150250000000
4782,1150500000000
4783,1150750000000
4784,1151000000000
4785,1151250000000
4786,1151500000000
4787,1151750000000
4788,1152000000000
4789,1152250000000
4790,1152500000000
4791,1152750000000
4792,1153000000000
4793,1153250000000
4794,1153500000000
4795,1153750000000
4796,1154000000000
4797,1154250000000
4798,1154500000000
4799,1154750000000
4800,1155000000000
4801,1155250000000
4802,1155500000000
4803,1155750000000
4804,1156000000000
4805,1156250000000
4806,1156500000000
4807,1156750000000
4808,1157000000000
4809,1157250000000
4810,1157500000000
4811,1157750000000
4812,1158000000000
4813,1158250000000
4814,1158500000000
4815,1158750000000
4816,1159000000000
4817,1159250000000
4818,1159500000000
4819,1159750000000
4820,1160000000000
4821,1160250000000
4822,1160500000000
4823,1160750000000
4824,1161000000000
4825,1161250000000
4826,1161500000000
4827,1161750000000
4828,1162000000000
4829,1162250000000
4830,1162500000000
4831,1162750000000
4832,1163000000000
4833,1163250000000
4834,1163500000000
4835,1163750000000
4836,1164000000000
4837,1164250000000
4838,1164500000000
4839,1164750000000
4840,1165000000000
4841,1165250000000
4842,1165500000000
4843,1165750000000
4844,1166000000000
4845,1166250000000
4846,1166500000000
4847,1166750000000
4848,1167000000000
4849,1167250000000
4850,1167500000000
4851,1167750000000
4852,1168000000000
4853,1168250000000
4854,1168500000000
4855,1168750000000
4856,1169000000000
4857,1169250000000
4858,1169500000000
4859,1169750000000
4860,1170000000000
4861,1170250000000
4862,1170500000000
4863,1170750000000
4864,1171000000000
4865,1171250000000
4866,1171500000000
4867,1171750000000
4868,1172000000000
4869,1172250000000
4870,1172500000000
4871,1172750000000
4872,1173000000000
4873,1173250000000
4874,1173500000000
4875,1173750000000
4876,1174000000000
4877,1174250000000
4878,1174500000000
4879,1174750000000
4880,1175000000000
4881,1175250000000
4882,1175500000000
4883,1175750000000
4884,1176000000000
4885,1176250000000
4886,1176500000000
4887,1176750000000
4888,1177000000000
4889,1177250000000
4890,1177500000000
4891,1177750000000
4892,1178000000000
4893,1178250000000
4894,1178500000000
4895,1178750000000
4896,1179000000000
4897,1179250000000
4898,1179500000000
4899,1179750000000
4900,1180000000000
4901,1180250000000
4902,1180500000000
4903,1180750000000
4904,1181000000000
4905,1181250000000
4906,1181500000000
4907,1181750000000
4908,1182000000000
4909,1182250000000
4910,1182500000000
4911,1182750000000
4912,1183000000000
4913,1183250000000
4914,1183500000000
4915,1183750000000
4916,1184000000000
4917,1184250000000
4918,1184500000000
4919,1184750000000
4920,1185000000000
4921,1185250000000
4922,1185500000000
4923,1185750000000
4924,1186000000000
4925,1186250000000
4926,1186500000000
4927,1186750000000
4928,1187000000000
4929,1187250000000
4930,1187500000000
4931,1187750000000
4932,1188000000000
4933,1188250000000
4934,1188500000000
4935,1188750000000
4936,1189000000000
4937,1189250000000
4938,1189500000000
4939,1189750000000
4940,1190000000000
4941,1190250000000
4942,1190500000000
4943,1190750000000
4944,1191000000000
4945,1191250000000
4946,1191500000000
4947,1191750000000
4948,1192000000000
4949,1192250000000
4950,1192500000000
4951,1192750000000
4952,1193000000000
4953,1193250000000
4954,1193500000000
4955,1193750000000
4956,1194000000000
4957,1194250000000
4958,1194500000000
4959,1194750000000
4960,1195000000000
4961,1195250000000
4962,1195500000000
4963,1195750000000
4964,1196000000000
4965,1196250000000
4966,1196500000000
4967,1196750000000
4968,1197000000000
4969,1197250000000
4970,1197500000000
4971,1197750000000
4972,1198000000000
4973,1198250000000
4974,1198500000000
4975,1198750000000
4976,1199000000000
4977,1199250000000
4978,1199500000000
4979,1199750000000
4980,1200000000000
4981,1200250000000
4982,1200500000000
4983,1200750000000
4984,1201000000000
4985,1201250000000
4986,1201500000000
4987,1201750000000
4988,1202000000000
4989,1202250000000
4990,1202500000000
4991,1202750000000
4992,1203000000000
4993,1203250000000
4994,1203500000000
4995,1203750000000
4996,1204000000000
4997,1204250000000
4998,1204500000000
4999,1204750000000
5000,1205000000000
5001,1205250000000
5002,1205500000000
5003,1205750000000
5004,1206000000000
5005,1206250000000
5006,1206500000000
5007,1206750000000
5008,1207000000000
5009,1207250000000
5010,1207500000000
5011,1207750000000
5012,1208000000000
5013,1208250000000
5014,1208500000000
5015,1208750000000
5016,1209000000000
5017,1209250000000
5018,1209500000000
5019,1209750000000
5020,1210000000000
5021,1210250000000
5022,1210500000000
5023,1210750000000
5024,1211000000000
5025,1211250000000
5026,1211500000000
5027,1211750000000
5028,1212000000000
5029,1212250000000
5030,1212500000000
5031,1212750000000
5032,1213000000000
5033,1213250000000
5034,1213500000000
5035,1213750000000
5036,1214000000000
5037,1214250000000
5038,1214500000000
5039,1214750000000
5040,1215000000000
5041,1215250000000
5042,1215500000000
5043,1215750000000
5044,1216000000000
5045,1216250000000
5046,1216500000000
5047,1216750000000
5048,1217000000000
5049,1217250000000
5050,1217500000000
5051,1217750000000
5052,1218000000000
5053,1218250000000
5054,1218500000000
5055,1218750000000
5056,1219000000000
5057,1219250000000
5058,1219500000000
5059,1219750000000
5060,1220000000000
5061,1220250000000
5062,1220500000000
5063,1220750000000
5064,1221000000000
5065,1221250000000
5066,1221500000000
5067,1221750000000
5068,1222000000000
5069,1222250000000
5070,1222500000000
5071,1222750000000
5072,1223000000000
5073,1223250000000
5074,1223500000000
5075,1223750000000
5076,1224000000000
5077,1224250000000
5078,1224500000000
5079,1224750000000
5080,1225000000000
5081,1225250000000
5082,1225500000000
5083,1225750000000
5084,1226000000000
5085,1226250000000
5086,1226500000000
5087,1226750000000
5088,1227000000000
5089,1227250000000
5090,1227500000000
5091,1227750000000
5092,1228000000000
5093,1228250000000
5094,1228500000000
5095,1228750000000
5096,1229000000000
5097,1229250000000
5098,1229500000000
5099,1229750000000
5100,1230000000000
5101,1230250000000
5102,1230500000000
5103,1230750000000
5104,1231000000000
5105,1231250000000
5106,1231500000000
5107,1231750000000
5108,1232000000000
5109,1232250000000
5110,1232500000000
5111,1232750000000
5112,1233000000000
5113,1233250000000
5114,1233500000000
5115,1233750000000
5116,1234000000000
5117,1234250000000
